SUBJECT(1:35); TRIAL(1:89); SETSIZE(0:1000); SERPOS(0:1000); TRTYPE(0:1000); REP(0:1000); ANSAC(0:2); ANSSE(0:1000); ANSRT(0:32767); RECALLAC(0:2); RECALLRT(0:32767); HAND(0:1000)
10 38 6 5 1 2 1 1 1024 0 3431 1
10 39 5 4 1 1 1 1 861 1 2020 1
10 40 2 2 1 1 1 1 634 1 1404 1
10 41 1 1 1 2 1 1 666 1 982 1
10 42 6 4 1 2 1 1 878 1 2037 1
10 43 4 4 1 2 1 1 629 1 2106 1
10 44 3 1 1 1 1 1 549 1 1501 1
10 45 1 1 1 1 1 1 565 1 1168 1
10 46 6 6 2 2 1 2 831 1 3471 1
10 47 4 1 1 2 1 1 571 1 1685 1
10 48 6 2 2 2 1 2 782 1 3109 1
10 49 5 2 1 1 1 1 624 1 2352 1
10 50 3 3 2 1 1 2 741 1 2007 1
10 51 4 1 2 1 1 2 658 1 1966 1
10 52 5 4 2 1 1 2 722 1 1790 1
10 53 2 2 2 1 1 2 528 1 1165 1
10 54 5 3 1 1 1 1 731 1 3203 1
10 55 4 4 2 2 1 2 620 1 2297 1
10 56 3 3 1 1 1 1 482 1 1505 1
10 57 3 1 2 2 1 2 549 1 1779 1
10 58 2 1 1 2 1 1 494 1 1245 1
10 59 6 6 2 1 1 2 741 0 4539 1
10 60 5 5 2 1 1 2 534 0 2431 1
10 61 6 1 2 2 1 2 879 1 2493 1
10 62 4 2 2 1 1 2 618 1 1986 1
10 63 5 4 1 2 1 1 825 1 3107 1
10 64 3 3 1 2 1 1 650 1 1456 1
10 65 4 2 1 1 1 1 666 1 1647 1
10 66 5 3 1 2 1 1 533 1 2581 1
10 67 4 3 2 2 1 2 656 1 2010 1
10 68 2 1 2 1 1 2 585 1 1023 1
10 69 6 2 1 2 1 1 792 1 2651 1
10 70 3 2 1 1 1 1 685 1 1494 1
10 71 5 2 2 1 1 2 1002 1 3137 1
10 72 5 5 2 2 1 2 584 1 4909 1
10 73 4 1 2 2 1 2 666 1 1600 1
10 74 6 5 2 1 1 2 925 1 5003 1
10 75 5 1 2 1 1 2 590 1 3279 1
10 76 4 3 1 2 1 1 524 1 2181 1
10 77 3 2 1 2 1 1 601 1 1655 1
10 78 5 5 1 2 1 1 812 1 2366 1
10 79 1 1 2 2 1 2 514 1 1048 1
10 80 6 6 1 1 1 1 886 1 2908 1
10 81 5 1 1 2 1 1 730 0 3371 1
10 82 3 2 2 2 1 2 554 1 1366 1
10 83 2 2 2 2 1 2 441 1 1210 1
10 84 6 5 1 1 1 1 653 1 7147 1
10 85 5 4 2 2 1 2 681 1 1860 1
10 86 5 2 2 2 1 2 637 1 2862 1
10 87 2 1 1 1 1 1 543 1 1397 1
10 88 5 1 1 1 1 1 535 1 2007 1
32 1 3 2 1 2 1 1 695 1 1596 1
32 2 1 1 2 1 1 2 662 1 1072 1
32 3 5 4 1 2 1 1 635 1 1975 1
32 4 4 3 2 1 1 2 702 1 1596 1
32 5 3 1 1 2 1 1 691 1 2014 1
32 6 3 3 1 2 1 1 554 1 1240 1
32 7 3 1 1 1 1 1 648 1 1733 1
32 8 6 5 1 2 1 1 546 1 3282 1
32 9 5 2 1 1 1 1 723 1 2070 1
32 10 6 6 1 1 1 1 679 1 2492 1
32 11 5 2 2 1 1 2 616 0 5822 1
32 12 4 2 2 2 1 2 658 1 1599 1
32 13 6 3 2 2 1 2 640 1 3853 1
32 14 5 3 2 2 1 2 590 1 2580 1
32 15 4 3 2 2 1 2 559 1 1876 1
32 16 6 4 2 2 1 2 546 1 2674 1
32 17 1 1 1 2 1 1 522 1 889 1
32 18 4 1 2 2 1 2 666 1 4764 1
32 19 5 5 1 1 1 1 768 1 3053 1
32 20 5 4 2 2 1 2 675 1 10277 1
32 21 3 2 2 1 1 2 598 1 1672 1
32 22 2 1 2 1 1 2 492 1 1264 1
32 23 6 5 2 2 1 2 788 0 5960 1
32 24 6 4 1 1 1 1 549 1 3284 1
32 25 6 2 1 1 1 1 698 1 4271 1
32 26 2 2 2 1 1 2 956 1 1210 1
32 27 4 2 1 1 1 1 429 1 2104 1
32 28 6 3 1 2 1 1 560 0 5991 1
32 29 4 4 2 1 1 2 570 1 2300 1
32 30 3 1 2 1 1 2 554 1 1552 1
32 31 5 4 1 2 1 1 580 1 2268 1
32 32 2 1 1 2 1 1 438 1 1080 1
32 33 4 1 1 1 1 1 901 1 2292 1
32 34 5 4 2 1 1 2 677 1 3288 1
32 35 4 1 1 2 1 1 566 1 1896 1
32 36 1 1 2 2 1 2 620 1 1071 1
32 37 3 2 1 1 1 1 501 1 1463 1
32 38 5 1 2 2 1 2 814 0 2207 1
32 39 1 1 1 1 1 1 472 1 975 1
32 40 6 1 2 1 1 2 595 0 2562 1
32 41 3 3 2 1 1 2 505 1 1377 1
32 42 5 5 2 2 1 2 531 1 2496 1
32 43 6 3 1 1 1 1 640 1 3015 1
32 44 3 1 2 2 1 2 545 1 1310 1
32 45 6 6 1 2 1 1 644 0 6635 1
32 46 5 3 1 2 1 1 633 1 2446 1
32 47 3 2 2 2 1 2 600 1 1262 1
32 48 2 2 1 1 1 1 495 1 1127 1
32 49 1 1 2 1 1 2 472 1 834 1
32 50 4 3 2 1 1 2 516 1 2106 1
32 51 6 6 2 1 1 2 877 0 5035 1
32 52 2 2 1 2 1 1 532 1 1121 1
32 53 4 2 1 2 1 1 519 1 1502 1
32 54 6 3 2 1 1 2 932 0 4090 1
32 55 6 2 2 2 1 2 600 1 3844 1
32 56 6 1 2 2 1 2 970 1 2408 1
32 57 6 2 2 1 1 2 697 0 5481 1
32 58 4 3 1 1 1 1 478 1 1486 1
32 59 6 1 1 1 1 1 827 0 4396 1
32 60 5 1 2 1 1 2 1002 1 3696 1
32 61 5 5 1 2 1 1 541 1 2958 1
32 62 5 1 1 1 1 1 540 1 2587 1
32 63 4 1 2 1 1 2 563 1 2397 1
32 64 5 2 1 2 1 1 678 1 2723 1
32 65 5 1 1 2 1 1 580 1 2255 1
32 66 4 4 2 2 1 2 526 1 3150 1
32 67 4 4 1 1 1 1 942 1 1780 1
32 68 4 3 1 2 1 1 478 1 1552 1
32 69 6 5 1 1 1 1 740 1 3431 1
32 70 3 3 1 1 1 1 451 1 1877 1
32 71 2 1 2 2 1 2 622 1 897 1
32 72 6 4 1 2 1 1 551 1 5346 1
32 73 2 1 1 1 1 1 577 1 943 1
32 74 3 3 2 2 1 2 551 1 1408 1
32 75 6 1 1 2 1 1 510 1 3402 1
32 76 6 6 2 2 1 2 692 0 8531 1
32 77 5 3 2 1 1 2 591 1 2906 1
32 78 5 3 1 1 1 1 771 1 2823 1
32 79 4 2 2 1 1 2 482 1 1369 1
32 80 5 5 2 1 1 2 534 1 1648 1
32 81 6 4 2 1 1 2 553 1 3675 1
32 82 3 2 1 2 1 1 406 1 1484 1
32 83 6 2 1 2 1 1 603 1 3858 1
32 84 5 4 1 1 1 1 451 1 2225 1
32 85 5 2 2 2 1 2 532 1 2019 1
32 86 2 2 2 2 1 2 447 1 982 1
32 87 4 4 1 2 1 1 479 1 1327 1
32 88 6 5 2 1 1 2 604 1 2296 1
13 1 3 2 1 2 1 1 869 1 2125 1
13 2 1 1 2 1 1 2 1395 1 1870 1
13 3 5 4 1 2 1 1 940 1 3375 1
13 4 4 3 2 1 1 2 1261 1 3458 1
13 5 6 1 2 2 1 2 1058 1 6083 1
13 6 4 1 1 1 1 1 1071 1 3268 1
13 7 2 1 2 2 1 2 806 1 2054 1
13 8 2 1 1 2 1 1 808 1 2102 1
13 9 5 1 2 1 1 2 850 1 3185 1
13 10 6 4 2 1 1 2 873 1 4162 1
13 11 5 4 1 1 1 1 847 1 3101 1
13 12 3 2 2 1 1 2 783 1 2670 1
13 13 6 5 2 2 1 2 872 1 3602 1
13 14 2 1 1 1 1 1 1093 1 1684 1
13 15 5 4 2 1 1 2 766 1 3144 1
13 16 4 2 1 1 1 1 798 1 3377 1
13 17 6 1 1 1 1 1 1056 1 4207 1
13 18 6 2 1 1 1 1 798 1 3651 1
13 19 6 2 2 1 1 2 1043 1 3562 1
13 20 5 5 1 1 1 1 988 1 3719 1
13 21 5 2 1 1 1 1 662 1 3929 1
13 22 3 1 2 2 1 2 636 1 2201 1
13 23 4 2 2 1 1 2 610 1 2685 1
13 24 4 3 1 2 1 1 927 1 3105 1
13 25 5 1 1 2 1 1 765 0 2832 1
13 26 1 1 2 1 1 2 1313 1 1368 1
13 27 4 3 2 2 1 2 507 1 2528 1
13 28 4 1 2 1 1 2 648 1 5221 1
13 29 5 2 2 1 1 2 718 1 3061 1
13 30 6 2 1 2 1 1 772 1 3801 1
13 31 6 6 2 1 1 2 772 0 3788 1
13 32 4 2 1 2 1 1 657 1 3284 1
13 33 4 1 2 2 1 2 609 1 2484 1
13 34 6 4 1 2 1 1 774 1 3884 1
13 35 2 2 1 2 1 1 575 1 1399 1
13 36 6 3 1 2 1 1 678 1 3655 1
13 37 3 1 1 1 1 1 451 1 2109 1
13 38 2 1 2 1 1 2 622 1 2010 1
13 39 5 3 2 2 1 2 759 1 3786 1
13 40 5 3 1 1 1 1 578 1 2786 1
13 41 5 2 1 2 1 1 578 1 2811 1
13 42 4 1 1 2 1 1 510 1 2253 1
13 43 5 1 2 2 1 2 575 0 2807 1
13 44 2 2 2 2 0 1 581 1 2152 1
13 45 6 3 2 1 1 2 634 1 3560 1
13 46 4 4 2 1 1 2 609 1 2765 1
13 47 2 2 2 1 1 2 479 1 1356 1
13 48 6 4 2 2 1 2 549 1 3607 1
13 49 4 4 2 2 1 2 569 1 2813 1
13 50 5 4 1 2 1 1 758 1 2481 1
13 51 4 3 2 1 1 2 662 1 2854 1
13 52 6 5 1 1 1 1 636 1 4355 1
13 53 4 4 1 2 1 1 659 1 1876 1
13 54 2 2 1 1 1 1 572 1 1490 1
13 55 1 1 2 2 1 2 479 1 1355 1
13 56 4 3 1 1 1 1 696 1 3015 1
13 57 3 2 2 2 1 2 506 1 1778 1
13 58 6 2 2 2 1 2 505 1 3512 1
13 59 6 6 1 2 1 1 1053 0 4318 1
13 60 6 1 2 1 1 2 876 0 3674 1
13 61 6 6 1 1 1 1 638 1 4003 1
13 62 3 2 1 1 1 1 497 1 2858 1
13 63 3 3 2 1 1 2 689 1 2104 1
13 64 6 4 1 1 1 1 681 1 3892 1
13 65 1 1 1 1 1 1 474 1 1536 1
13 66 6 5 1 2 1 1 548 1 3422 1
13 67 3 1 1 2 1 1 474 1 1728 1
13 68 5 1 1 1 1 1 659 1 2742 1
13 69 6 5 2 1 1 2 686 0 3229 1
13 70 6 3 1 1 1 1 590 0 5146 1
13 71 5 5 2 2 1 2 766 1 3210 1
13 72 6 1 1 2 1 1 581 1 3052 1
13 73 4 2 2 2 1 2 650 1 2344 1
13 74 3 3 1 2 1 1 830 1 1960 1
13 75 5 3 1 2 1 1 724 1 3576 1
13 76 3 3 2 2 1 2 501 1 1788 1
13 77 4 4 1 1 1 1 659 1 2944 1
13 78 5 3 2 1 1 2 622 1 3465 1
13 79 5 5 1 2 1 1 531 1 2828 1
13 80 1 1 1 2 1 1 522 1 1120 1
13 81 3 1 2 1 1 2 500 1 2473 1
13 82 3 2 1 2 1 1 544 1 2587 1
13 83 5 2 2 2 1 2 653 1 2535 1
13 84 6 3 2 2 1 2 554 1 4889 1
13 85 3 3 1 1 1 1 682 1 2018 1
13 86 5 4 2 2 1 2 580 1 3653 1
13 87 5 5 2 1 1 2 577 1 2928 1
13 88 6 6 2 2 1 2 647 1 3060 1
36 1 3 2 1 2 1 1 564 1 2586 1
36 2 1 1 2 1 1 2 610 1 1217 1
36 3 5 4 1 2 1 1 856 1 3367 1
36 4 4 3 2 1 1 2 557 0 3239 1
36 5 4 4 2 2 1 2 606 1 2574 1
36 6 6 2 2 2 1 2 495 1 3670 1
36 7 5 2 1 1 1 1 678 1 2392 1
36 8 4 4 1 2 1 1 472 1 2849 1
36 9 5 5 1 1 1 1 627 1 3372 1
36 10 6 6 1 1 1 1 504 1 4178 1
36 11 3 1 1 2 1 1 494 1 2388 1
36 12 2 2 2 1 1 2 481 1 1918 1
36 13 2 2 1 2 0 2 478 1 1824 1
36 14 4 1 2 1 1 2 605 1 2713 1
36 15 3 2 2 1 1 2 539 1 1644 1
36 16 4 1 2 2 1 2 655 1 3205 1
36 17 6 6 2 2 1 2 1148 1 4273 1
36 18 5 5 2 2 1 2 621 1 2858 1
36 19 3 3 1 2 1 1 638 1 1783 1
36 20 4 2 1 2 1 1 653 1 2863 1
36 21 6 1 1 2 1 1 783 1 2965 1
36 22 5 2 1 2 1 1 583 1 2739 1
36 23 6 3 1 2 1 1 525 1 3904 1
36 24 3 2 1 2 1 1 593 1 2031 1
36 25 6 2 1 1 1 1 505 1 4212 1
36 26 4 3 2 1 1 2 615 1 3372 1
36 27 5 3 1 2 1 1 580 1 2907 1
36 28 4 2 2 1 1 2 561 1 2632 1
36 29 5 4 2 1 1 2 629 1 3785 1
36 30 3 1 2 1 1 2 541 1 1878 1
36 31 1 1 1 2 1 1 421 1 1213 1
36 32 6 4 2 1 1 2 554 0 5250 1
36 33 4 4 2 1 1 2 562 1 2342 1
36 34 6 1 1 1 1 1 774 0 3418 1
36 35 4 2 1 1 1 1 657 1 2989 1
36 36 4 1 1 1 1 1 563 1 2156 1
36 37 4 3 1 1 1 1 511 1 2768 1
36 38 4 4 1 1 1 1 515 1 3020 1
36 39 5 1 1 2 1 1 606 1 3478 1
36 40 6 4 1 2 1 1 459 1 3882 1
36 41 5 3 1 1 1 1 532 1 3509 1
36 42 2 1 1 1 1 1 679 1 1450 1
36 43 5 1 2 2 1 2 531 1 3554 1
36 44 1 1 2 2 1 2 465 1 1121 1
36 45 4 1 1 2 1 1 569 1 2318 1
36 46 6 3 2 1 1 2 510 1 3275 1
36 47 6 5 1 1 1 1 601 1 3659 1
36 48 5 5 1 2 1 1 582 1 3910 1
36 49 5 3 2 1 1 2 579 1 3281 1
36 50 6 3 1 1 1 1 552 0 2678 1
36 51 6 6 2 1 1 2 692 1 4402 1
36 52 5 1 1 1 1 1 491 1 3650 1
36 53 6 2 2 1 1 2 544 1 2765 1
36 54 6 5 2 1 1 2 499 1 4048 1
36 55 2 2 2 2 1 2 584 1 1581 1
36 56 5 1 2 1 1 2 484 1 2850 1
36 57 1 1 2 1 1 2 468 1 1218 1
36 58 6 5 2 2 1 2 498 1 3151 1
36 59 3 3 2 2 1 2 499 1 1819 1
36 60 3 2 1 1 1 1 743 1 1820 1
36 61 6 5 1 2 1 1 554 1 2774 1
36 62 3 3 2 1 1 2 507 1 2386 1
36 63 6 1 2 1 1 2 496 1 2960 1
36 64 5 4 1 2 1 1 575 1 2965 1
36 65 2 2 1 1 1 1 441 1 1294 1
36 66 4 2 2 2 1 2 468 1 2067 1
36 67 6 2 1 2 1 1 828 1 3695 1
36 68 6 1 2 2 1 2 693 0 4845 1
36 69 2 1 2 1 1 2 788 1 1739 1
36 70 5 3 2 2 1 2 586 1 2853 1
36 71 4 3 1 2 1 1 616 1 2546 1
36 72 6 4 2 2 1 2 776 0 4169 1
36 73 5 5 2 1 1 2 744 1 3601 1
36 74 5 4 2 2 1 2 528 1 2499 1
36 75 5 4 1 1 1 1 576 1 2774 1
36 76 3 1 2 2 1 2 550 1 2297 1
36 77 4 3 2 2 1 2 523 1 2636 1
36 78 6 3 2 2 1 2 507 1 3934 1
36 79 3 3 1 1 1 1 505 1 2057 1
36 80 5 2 2 2 1 2 576 1 2870 1
36 81 3 2 2 2 1 2 506 1 1919 1
36 82 5 2 2 1 1 2 486 1 3558 1
36 83 6 4 1 1 1 1 1114 1 3043 1
36 84 1 1 1 1 1 1 382 1 1124 1
36 85 3 1 1 1 1 1 569 1 1971 1
36 86 6 6 1 2 1 1 500 1 3941 1
36 87 2 1 1 2 1 1 438 1 2025 1
36 88 2 1 2 2 1 2 575 1 2101 1
11 1 3 2 1 2 1 1 2177 1 3043 1
11 2 1 1 2 1 1 2 2395 1 1779 1
11 3 5 4 1 2 1 1 2071 1 4495 1
11 4 4 3 2 1 1 2 1408 1 2488 1
11 5 6 2 1 1 1 1 1467 1 4285 1
11 6 1 1 2 1 1 2 1599 1 1646 1
11 7 5 1 1 1 1 1 1445 1 3042 1
11 8 2 2 2 2 1 2 1189 1 1122 1
11 9 6 5 2 1 1 2 1764 0 4031 1
11 10 6 4 1 2 1 1 2228 1 2589 1
11 11 6 4 2 1 1 2 1721 1 2971 1
11 12 6 6 1 2 1 1 1889 1 4216 1
11 13 5 2 1 2 1 1 1521 1 2164 1
11 14 4 1 1 1 1 1 1269 1 1356 1
11 15 5 1 2 1 1 2 1373 1 1736 1
11 16 2 1 2 1 1 2 1792 1 757 1
11 17 3 2 2 2 1 2 1462 1 863 1
11 18 3 2 1 1 1 1 1205 1 1453 1
11 19 6 5 2 2 1 2 1766 1 4034 1
11 20 5 3 2 1 1 2 1423 1 2283 1
11 21 4 2 1 2 1 1 1251 1 2066 1
11 22 6 3 1 2 1 1 1767 0 3484 1
11 23 6 1 2 1 1 2 1350 1 2713 1
11 24 1 1 2 2 1 2 887 1 560 1
11 25 3 3 1 2 1 1 1433 1 759 1
11 26 6 5 1 1 1 1 2040 1 4163 1
11 27 4 2 2 2 1 2 2580 1 1998 1
11 28 6 1 1 1 1 1 2134 0 2818 1
11 29 3 2 1 2 1 1 1248 1 878 1
11 30 3 1 1 2 1 1 1344 1 1124 1
11 31 6 3 2 1 1 2 3643 0 2320 1
11 32 5 3 2 2 1 2 2363 1 1947 1
11 33 5 4 1 1 1 1 1284 1 2292 1
11 34 5 3 1 1 1 1 2363 1 3101 1
11 35 5 1 2 2 1 2 1242 1 2633 1
11 36 1 1 1 2 1 1 1292 1 845 1
11 37 6 3 1 1 1 1 1220 1 2368 1
11 38 2 2 2 1 1 2 1048 1 797 1
11 39 4 4 1 1 1 1 2104 1 1433 1
11 40 5 4 2 2 1 2 1700 1 1876 1
11 41 4 4 1 2 1 1 985 1 1411 1
11 42 6 3 2 2 1 2 1348 1 1845 1
11 43 5 2 2 2 1 2 1279 1 2116 1
11 44 4 1 2 1 1 2 1417 1 2255 1
11 45 4 4 2 1 1 2 1030 0 1330 1
11 46 1 1 1 1 1 1 1414 1 741 1
11 47 6 6 2 1 1 2 1248 1 1790 1
11 48 2 1 1 2 1 1 1000 1 510 1
11 49 6 6 1 1 1 1 1632 1 3469 1
11 50 3 1 2 2 1 2 1068 1 667 1
11 51 4 3 2 1 1 2 1135 1 1459 1
11 52 5 1 1 2 1 1 1703 1 1880 1
11 53 4 3 1 1 1 1 1229 1 1454 1
11 54 4 2 1 1 1 1 1406 0 1106 1
11 55 6 1 2 2 1 2 1485 1 2299 1
11 56 6 2 1 2 1 1 1019 1 2490 1
11 57 5 2 1 1 1 1 1234 1 2254 1
11 58 5 5 2 2 1 2 1425 1 1665 1
11 59 5 5 1 1 1 1 1041 1 1839 1
11 60 3 2 2 1 1 2 1205 1 2062 1
11 61 2 1 1 1 0 2 1381 0 383 1
11 62 5 5 2 1 1 2 1710 1 3243 1
11 63 5 4 2 1 1 2 1664 1 1277 1
11 64 6 6 2 2 1 2 924 1 3496 1
11 65 6 4 2 2 1 2 854 1 2609 1
11 66 4 1 2 2 1 2 1080 1 1166 1
11 67 3 3 2 1 1 2 1578 1 1083 1
11 68 2 2 1 2 1 1 996 1 988 1
11 69 2 1 2 2 1 2 955 1 930 1
11 70 4 2 2 1 1 2 1460 1 1129 1
11 71 4 3 2 2 1 2 995 1 1279 1
11 72 6 2 2 1 1 2 698 1 2390 1
11 73 4 3 1 2 1 1 1338 1 3896 1
11 74 6 1 1 2 1 1 1150 1 2168 1
11 75 5 2 2 1 1 2 1235 1 2576 1
11 76 5 4 1 2 1 1 1291 1 2256 1
11 77 5 5 1 2 1 1 1055 1 2714 1
11 78 4 1 1 2 1 1 900 1 1778 1
11 79 3 1 2 1 1 2 1154 1 1166 1
11 80 3 1 1 1 1 1 1002 1 1170 1
11 81 4 4 2 2 1 2 1126 1 1591 1
11 82 3 3 2 2 1 2 968 1 1133 1
11 83 6 4 1 1 1 1 1262 1 2503 1
11 84 5 3 1 2 1 1 1383 1 1658 1
11 85 6 2 2 2 1 2 930 1 2129 1
11 86 6 5 1 2 1 1 1026 1 3417 1
11 87 2 2 1 1 1 1 1005 1 662 1
11 88 3 3 1 1 1 1 969 1 1027 1
40 1 3 2 1 2 1 1 1249 1 1315 1
40 2 1 1 2 1 1 2 847 1 838 1
40 3 5 4 1 2 1 1 1111 1 2668 1
40 4 4 3 2 1 1 2 1270 1 1686 1
40 5 6 4 1 2 1 1 1497 1 2498 1
40 6 2 1 2 2 1 2 823 1 940 1
40 7 3 2 1 2 1 1 921 1 802 1
40 8 5 5 2 1 1 2 1013 1 1320 1
40 9 6 1 1 2 1 1 1052 1 2776 1
40 10 6 6 2 1 1 2 1063 1 1664 1
40 11 3 1 2 1 1 2 823 1 1100 1
40 12 6 2 2 2 1 2 733 1 1557 1
40 13 4 1 1 2 1 1 847 1 1315 1
40 14 5 3 1 1 1 1 1060 1 2353 1
40 15 6 6 1 2 1 1 1777 1 1572 1
40 16 6 2 1 2 1 1 885 1 1663 1
40 17 1 1 1 2 1 1 803 1 375 1
40 18 2 2 1 1 1 1 916 1 597 1
40 19 6 6 1 1 1 1 1121 1 2139 1
40 20 2 1 1 2 1 1 820 1 517 1
40 21 2 2 2 2 1 2 819 1 625 1
40 22 6 3 1 2 1 1 1297 1 1755 1
40 23 4 1 2 2 1 2 890 1 895 1
40 24 4 3 2 1 1 2 896 1 1234 1
40 25 6 5 2 2 1 2 883 1 2551 1
40 26 3 1 1 2 1 1 884 1 794 1
40 27 4 3 1 1 1 1 854 1 1889 1
40 28 5 4 1 2 1 1 1145 1 3903 1
40 29 5 3 2 1 1 2 867 1 3897 1
40 30 5 2 2 2 1 2 871 1 2207 1
40 31 2 1 1 1 1 1 727 1 694 1
40 32 5 1 2 2 1 2 676 1 1271 1
40 33 6 6 2 2 1 2 742 1 2123 1
40 34 6 4 2 2 1 2 830 1 2827 1
40 35 6 5 1 1 1 1 1163 1 3615 1
40 36 4 4 1 2 1 1 847 1 1180 1
40 37 3 3 2 1 1 2 739 1 1612 1
40 38 5 3 2 2 1 2 1243 1 1740 1
40 39 6 2 2 1 1 2 882 1 2964 1
40 40 4 2 1 2 1 1 1032 1 2015 1
40 41 5 4 2 2 1 2 869 1 1779 1
40 42 4 4 1 1 1 1 798 1 1543 1
40 43 5 5 1 1 1 1 1332 1 1956 1
40 44 6 2 1 1 1 1 1252 1 2028 1
40 45 5 1 1 2 1 1 774 1 3641 1
40 46 5 1 2 1 1 2 1286 1 1663 1
40 47 3 3 1 2 1 1 792 1 942 1
40 48 4 1 1 1 1 1 848 1 1316 1
40 49 3 2 1 1 1 1 921 1 950 1
40 50 1 1 2 2 1 2 856 1 320 1
40 51 4 4 2 2 1 2 712 1 2103 1
40 52 4 2 2 2 1 2 1095 1 1333 1
40 53 3 3 1 1 1 1 1073 1 1038 1
40 54 2 1 2 1 1 2 766 1 619 1
40 55 5 1 1 1 1 1 1052 1 1277 1
40 56 5 4 1 1 1 1 1191 0 2063 1
40 57 5 2 1 2 1 1 964 1 4392 1
40 58 6 5 1 2 1 1 793 1 3134 1
40 59 6 3 1 1 1 1 1022 1 2840 1
40 60 5 5 1 2 1 1 1058 1 2121 1
40 61 6 1 2 1 1 2 889 1 1975 1
40 62 1 1 2 1 1 2 796 1 332 1
40 63 6 4 1 1 1 1 958 1 2302 1
40 64 4 2 2 1 1 2 704 1 1036 1
40 65 3 3 2 2 1 2 784 1 1222 1
40 66 4 2 1 1 1 1 857 1 2294 1
40 67 4 4 2 1 1 2 842 1 1545 1
40 68 6 3 2 2 1 2 830 1 2377 1
40 69 6 4 2 1 1 2 692 1 2536 1
40 70 2 2 1 2 1 1 817 1 564 1
40 71 5 3 1 2 1 1 1327 1 2155 1
40 72 3 2 2 2 1 2 792 1 1202 1
40 73 5 4 2 1 1 2 1145 1 2744 1
40 74 6 1 1 1 1 1 966 1 2775 1
40 75 6 1 2 2 1 2 796 0 2310 1
40 76 5 2 1 1 1 1 1248 1 3297 1
40 77 3 2 2 1 1 2 975 1 1031 1
40 78 5 2 2 1 1 2 954 0 1719 1
40 79 4 1 2 1 1 2 1087 1 992 1
40 80 3 1 2 2 1 2 2481 1 1549 1
40 81 4 3 2 2 1 2 1497 0 1072 1
40 82 5 5 2 2 1 2 1000 1 2451 1
40 83 2 2 2 1 1 2 675 1 753 1
40 84 4 3 1 2 1 1 997 1 1327 1
40 85 6 5 2 1 1 2 653 1 2265 1
40 86 6 3 2 1 1 2 1071 1 2083 1
40 87 3 1 1 1 1 1 1115 1 937 1
40 88 1 1 1 1 1 1 800 1 662 1
